Id,Start Date,End Date,Start Location,Start District,End Location,End District,Distance,Promo
121134,2023-05-16 17:37:09,2023-05-16 18:00:45,Спортивная,Октябрьский,Чехова,Заречный,3253.0,0
121135,2023-05-16 17:37:13,2023-05-16 18:00:16,ул. дорожная,Юго-Восточный,ул.подгорная,Ленинский,3380.0,0
121136,2023-05-16 17:37:33,2023-05-16 17:53:44,Березовая,северо-западный,Ул. Спортивная,Октябрьский,2533.0,0
121137,2023-05-16 17:37:55,2023-05-16 17:52:42,Шоссейная,Заречный,Солнечная,центральный,2524.0,0
121138,2023-05-16 17:38:06,2023-05-16 17:52:15,майская,Октябрьский,ул.садовая,Заречный,2523.0,0
121139,2023-05-16 17:38:38,2023-05-16 17:54:24,Колхозная,Ленинский,Победы,юго-восточный,3054.0,0
121140,2023-05-16 17:39:57,2023-05-16 18:08:59,Восточная,октябрьский,Чехова,Заречный,2760.0,0
121141,2023-05-16 17:42:01,2023-05-16 18:22:21,Спортивная,Октябрьский,Гагарина,центральный,4173.0,0
121142,2023-05-16 17:42:27,2023-05-16 18:24:52,Свердлова,Центральный,ул. шевченко,Юго-Восточный,4906.0,0
121143,2023-05-16 17:42:33,2023-05-16 18:07:17,Энтузиастов,Центральный,Молодежная,юго-восточный,3182.0,0
121144,2023-05-16 17:45:36,2023-05-16 18:05:44,Буденного,октябрьский,Ленина,Ленинский,4960.0,0
121145,2023-05-16 17:45:39,2023-05-16 18:15:26,Комарова,ленинский,Дорожная,Юго-Восточный,4728.0,0
121146,2023-05-16 17:50:19,2023-05-16 18:11:08,Пушкина,центральный,Луговая,Октябрьский,4.0,0
121147,2023-05-16 17:50:45,2023-05-16 18:11:22,Дачная,Центральный,Лесная,Юго-Восточный,3156.0,0
121148,2023-05-16 17:50:54,2023-05-16 18:16:22,ул. буденного,Октябрьский,ул.мичурина,Ленинский,4286.0,0
121149,2023-05-16 17:55:19,2023-05-16 18:17:56,Луговая,Октябрьский,Партизанская,Ленинский,4472.0,0
121150,2023-05-16 17:55:27,2023-05-16 18:28:52,Чапаева,Северо-Западный,Вишневая,Юго-Восточный,3932.0,0
121151,2023-05-16 17:56:12,2023-05-16 18:24:45,Луговая,октябрьский,Пролетарская,Центральный,5473.0,0
121152,2023-05-16 17:57:06,2023-05-16 18:28:30,ул. восточная,Октябрьский,ул.строительная,северо-западный,4229.0,0
121153,2023-05-16 18:02:25,2023-05-16 18:32:12,Красная,Северо-Западный,Суворова,Ленинский,2673.0,0
121154,2023-05-16 18:02:28,2023-05-16 18:23:27,Майская,Октябрьский,Спортивная,октябрьский,2765.0,0
121155,2023-05-16 18:05:26,2023-05-16 18:35:31,Нагорная,центральный,Горького,Юго-Восточный,4448.0,0
121155,2023-05-16 18:05:26,2023-05-16 18:35:31,Нагорная,центральный,Горького,Юго-Восточный,4448.0,0
121156,2023-05-16 18:07:28,2023-05-16 18:32:29,ул. озерная,юго-восточный,ул.западная,Ленинский,4017.0,0
121157,2023-05-16 18:08:53,2023-05-16 18:44:48,Пушкина,Центральный,Садовая,Заречный,4530.0,0
121158,2023-05-16 18:09:06,2023-05-16 18:36:46,Речная,Юго-Восточный,Некрасова,Северо-Западный,3355.0,0
121159,2023-05-16 18:09:30,2023-05-16 18:26:48,Свердлова,Центральный,Горького,юго-восточный,2891.0,0
121160,2023-05-16 18:10:39,2023-05-16 18:25:14,Пушкина,центральный,Красная,северо-западный,2589.0,0
121161,2023-05-16 18:11:41,2023-05-16 18:52:39,Солнечная,центральный,Ломоносова,Октябрьский,4051.0,0
121162,2023-05-16 18:12:06,2023-05-16 18:45:59,Мичурина,Ленинский,ул. березовая,Северо-Западный,4354.0,0
121163,2023-05-16 18:12:07,2023-05-16 18:28:56,ул.полевая,Ленинский,ул.колхозная,Ленинский,4115.0,0
121164,2023-05-16 18:18:01,2023-05-16 18:48:56,молодежная,Юго-Восточный,ул.шоссейная,Заречный,6019.0,0
121165,2023-05-16 18:18:07,NaT,Некрасова,Северо-Западный,ул. свердлова,центральный,3898.0,0
121166,2023-05-16 18:18:32,2023-05-16 18:44:34,лермонтова,Ленинский,колхозная,Ленинский,3000.0,0
121167,2023-05-16 18:19:16,2023-05-16 18:44:52,ул.победы,юго-восточный,ул.степная,Центральный,3137.0,0
121168,2023-05-16 18:19:48,2023-05-16 18:31:45,Матросова,Центральный,Крупской,центральный,1371.0,0
121169,2023-05-16 18:21:29,2023-05-16 18:38:18,Новая,Северо-Западный,Дорожная,Юго-Восточный,3382.0,0
121170,2023-05-16 18:22:10,2023-05-16 19:29:39,ул.карла маркса,Ленинский,ул.садовая,Заречный,7148.0,0
121171,2023-05-16 18:22:10,2023-05-16 18:41:47,Гоголя,центральный,Комарова,Ленинский,2547.0,0
121172,2023-05-16 18:24:48,2023-05-16 18:42:02,почтовая,Юго-Восточный,гоголя,центральный,3519.0,0
121173,2023-05-16 18:25:35,2023-05-16 18:58:07,новая,Северо-Западный,гагарина,центральный,5155.0,0
121174,2023-05-16 18:27:03,2023-05-16 18:58:24,комарова,Ленинский,подгорная,Ленинский,3382.0,0
121175,2023-05-16 18:27:07,2023-05-16 18:49:33,Маяковского,Центральный,Труда,центральный,2598.0,0
121176,2023-05-16 18:28:27,2023-05-16 18:53:02,гагарина,центральный,буденного,Октябрьский,3150.0,0
121177,2023-05-16 18:28:58,2023-05-16 19:07:35,Восточная,Октябрьский,Чапаева,северо-западный,4986.0,0
121178,2023-05-16 18:30:32,NaT,ул.майская,Октябрьский,ул.гагарина,Центральный,4.0,0
121179,2023-05-16 18:31:22,2023-05-16 18:48:16,октябрьская,Заречный,центральная,Юго-Восточный,3247.0,0
121180,2023-05-16 18:31:43,2023-05-16 19:10:21,Энтузиастов,Центральный,Московская,Северо-Западный,3909.0,0
121180,2023-05-16 18:31:43,2023-05-16 19:10:21,Энтузиастов,Центральный,Московская,Северо-Западный,3909.0,0
121181,2023-05-16 18:31:44,2023-05-16 18:58:44,Заводская,Северо-Западный,Буденного,Октябрьский,4339.0,0
121182,2023-05-16 18:33:53,2023-05-16 18:49:40,ул восточная,Октябрьский,ломоносова,Октябрьский,3024.0,0
121183,2023-05-16 18:33:58,2023-05-16 18:51:47,Заречная,Юго-Восточный,Труда,центральный,2589.0,0
121184,2023-05-16 18:34:35,2023-05-16 18:58:16,Совхозная,центральный,ул. дзержинского,Центральный,2772.0,0
121185,2023-05-16 18:36:23,2023-05-16 18:59:29,коммунальная,Юго-Восточный,ул.заводская,Северо-Западный,4599.0,0
121186,2023-05-16 18:36:29,2023-05-16 18:54:12,Комсомольская,заречный,Заречная,Юго-Восточный,2379.0,0
121187,2023-05-16 18:36:54,2023-05-16 19:02:37,дачная,Центральный,чехова,Заречный,4389.0,0
121188,2023-05-16 18:37:46,2023-05-16 18:59:48,строительная,Северо-Западный,московская,Северо-Западный,2366.0,0
121189,2023-05-16 18:38:24,2023-05-16 18:54:36,Матросова,Центральный,Калинина,Ленинский,2156.0,0
121190,2023-05-16 18:39:41,2023-05-16 18:56:27,Первомайская,Северо-Западный,Мира,Центральный,2381.0,0
121191,2023-05-16 18:42:32,2023-05-16 18:50:30,Сосновая,Юго-Восточный,ул. почтовая,Юго-Восточный,1218.0,0
121192,2023-05-16 18:44:14,2023-05-16 19:01:09,Парковая,Юго-Восточный,Красноармейская,Юго-Восточный,2425.0,0
121193,2023-05-16 18:44:24,2023-05-16 19:16:40,Спортивная,октябрьский,ул. озерная,Юго-Восточный,3509.0,0
121194,2023-05-16 18:44:34,2023-05-16 19:21:24,калинина,Ленинский,школьная,Северо-Западный,5048.0,0
121195,2023-05-16 18:44:36,2023-05-16 19:01:22,ул. октябрьская,заречный,ул.мира,Центральный,3169.0,0
121196,2023-05-16 18:45:56,2023-05-16 19:02:08,Сосновая,юго-восточный,ул. суворова,ленинский,3.0,0
121197,2023-05-16 18:47:27,2023-05-16 19:03:57,ул. комсомольская,Заречный,ул.шоссейная,Заречный,2845.0,0
121198,2023-05-16 18:48:20,2023-05-16 19:21:07,речная,Юго-Восточный,березовая,Северо-Западный,5653.0,0
121199,2023-05-16 18:48:29,2023-05-16 19:21:02,Карла Маркса,Ленинский,Некрасова,Северо-Западный,3515.0,0
121200,2023-05-16 18:48:42,2023-05-16 19:15:32,Новая,Северо-Западный,Сиреневая,Юго-Восточный,4525.0,0
121201,2023-05-16 18:49:18,2023-05-16 19:13:14,Мира,Центральный,Ломоносова,Октябрьский,3506.0,0
121202,2023-05-16 18:51:17,2023-05-16 19:16:35,Коммунальная,Юго-Восточный,Ломоносова,Октябрьский,3754.0,0
121203,2023-05-16 18:51:17,2023-05-16 19:21:12,Ленина,ленинский,Новая,Северо-Западный,3999.0,0
121204,2023-05-16 18:52:07,2023-05-16 19:17:39,озерная,Юго-Восточный,солнечная,центральный,4502.0,0
121205,2023-05-16 18:52:46,2023-05-16 19:13:09,ул.шевченко,Юго-Восточный,ул.чехова,заречный,3486.0,0
121206,2023-05-16 18:53:12,2023-05-16 19:04:37,ул.партизанская,ленинский,ул.совхозная,Центральный,2144.0,0
121207,2023-05-16 18:54:21,2023-05-16 19:17:20,Мира,Центральный,ул. комарова,Ленинский,3314.0,0
121208,2023-05-16 18:55:27,2023-05-16 19:14:21,Луговая,октябрьский,Зеленая,Центральный,4097.0,0
121209,2023-05-16 18:55:33,2023-05-16 19:30:53,Дружбы,Центральный,ул. вокзальная,Юго-Восточный,3394.0,0
121210,2023-05-16 18:55:42,2023-05-16 19:17:33,Шоссейная,Заречный,Энтузиастов,центральный,4005.0,0
121211,2023-05-16 18:56:25,2023-05-16 19:16:50,Речная,Юго-Восточный,ул. заречная,Юго-Восточный,4507.0,0
121212,2023-05-16 18:56:30,2023-05-16 19:10:47,Дорожная,Юго-Восточный,Спортивная,октябрьский,2616.0,0
121213,2023-05-16 18:58:19,2023-05-16 19:23:39,Луговая,Октябрьский,Спортивная,Октябрьский,3428.0,0
121214,2023-05-16 18:59:12,2023-05-16 19:25:06,ул. рабочая,Северо-Западный,ул.строителей,Центральный,2873.0,0
121215,2023-05-16 18:59:56,2023-05-16 19:25:29,Московская,Северо-Западный,Подгорная,Ленинский,3216.0,0
121216,2023-05-16 19:03:13,2023-05-16 19:33:18,пионерская,Заречный,крупской,Центральный,3136.0,0
121217,2023-05-16 19:03:21,2023-05-16 19:38:16,Луговая,октябрьский,Заводская,Северо-Западный,4596.0,0
121218,2023-05-16 19:03:58,2023-05-16 19:30:19,Речная,Юго-Восточный,Почтовая,Юго-Восточный,2598.0,0
